Keys,"Українська [ua-UA]"
PERSONALQUEST_Law_Bringer_Desc,"<b>убийте 20 розбійників або культистів.</b><br><br>Існує лише порядок і хаос — те, що приборкано та контрольовано, і те, що ще належить приборкати. Похмура Гавань — це хаос, який потребує контролю, і перше, з чого варто почати, — це беззаконня навколишніх земель. Звичайно, Вермлінги не знають кращого, але люди, які порушують закони, не заслуговують на співчуття."
PERSONALQUEST_Law_Bringer_Objective_Desc,"Убити сумарно двадцять розбійників або культистів."
PERSONALQUEST_Law_Bringer_Objective_PROGRESS_TOOLTIP,"Розбійників і культистів убито:"
PERSONALQUEST_Law_Bringer_Objective_PROGRESS_TOOLTIP_EMPTY,"Не вбито ні розбійників, ні культистів."
PERSONALQUEST_Merchant_Class,"Природжений торговець"
PERSONALQUEST_Merchant_Class_COMPLETED,"Це зайняло деякий час, але нарешті ви накопичили достатньо обладнання, щоб відкрити власну скромну крамницю. Вам більше не потрібно підкрадатися підземеллями, борючись за своє життя — це можна залишити тим, з ким ви мандрували. Несучи свій товар, ви прямуєте до воріт Похмурої Гавані. Частина вас буде сумувати за своїми побратимами-найманцями, але незабаром ваша голова закрутиться від мрій про те, щоб стати справжнім купцем. Ви впевнені, що вони знайдуть когось нового, хто керуватиме їхніми запасами."
PERSONALQUEST_Merchant_Class_Desc,"<b>володійте 2 <sprite name=""InvHead"" color=#0C0C0C> предметами, 2 <sprite name=""InvBody"" color=#0C0C0C> предметами, 2 <sprite name=""InvLegs"" color=#0C0C0C> предметами, 3 <sprite name=""InvOneHand"" color=#0C0C0C> або <sprite name=""InvTwoHands"" color=#0C0C0C> предметами та 4 <sprite name=""InvSmallItem"" color=#0C0C0C> предметами.</b><br><br>Гроші — це влада, а купці правлять світом. Ви вважаєте, що якщо зберете достатньо обладнання, зможете відкрити власну крамницю десь і працювати над тим, щоб стати справжнім купцем. Нехай простофи продовжують битися в підземеллях за залишки."
PERSONALQUEST_Merchant_Class_Objective_Desc,"Мати такі предмети: 2 <sprite name=InvHead> , 2 <sprite name=InvBody>, 2 <sprite name=InvLegs>, 3 <sprite name=InvOneHand> або <sprite name=InvTwoHands> і 4 <sprite name=InvSmallItem>."
PERSONALQUEST_Merchant_Class_Objective_PROGRESS_TOOLTIP,"Предметів у володінні:"
PERSONALQUEST_Merchant_Class_Objective_PROGRESS_TOOLTIP_EMPTY,"Немає предметів у володінні."
PERSONALQUEST_Piety_in_All_Things,"Доброчесність"
PERSONALQUEST_Piety_in_All_Things_COMPLETED,"Вам довелося затриматися довше, ніж хотілося б, але врешті-решт вам удалося перенаправити достатню кількість золота цього нещасного міста в місцеве святилище і дозволити йому змінити ситуацію тут. Завдяки вам, Похмура Гавань перебуває на шляху до того, щоб стати справжнім прихистком надії, в той час як завдяки Дубу ви, нарешті, можете залишити це мерзенне місце і добровільно відправитися в інше занепале місто - те, яке не так сильно пахне ожилими трупами. Храм Великого Дуба може надіслати сюди якусь іншу бідолаху, щоб наглядати за Похмурою Гаванню."
PERSONALQUEST_Piety_in_All_Things_Desc,"<b>пожертвуйте 120 золотих до Святилища Великого Дуба.</b><br><br>Це огидне місто Похмура Гавань — це клубок пороку та жадібності. Ви відчуваєте, як ваші легені чорніють від зла, просто дихаючи цим повітрям. Але все ж ви погодилися допомогти молодому святилищу Великого Дуба, тому мусите бути сильними. Ви вирушите в кубла гріха, що оточують це місто, і внесете свій внесок, щоб підтримати єдиний маяк надії в місті."
PERSONALQUEST_Piety_in_All_Things_Objective_Desc,"Пожертвувати 120 золотих святилищу Великого Дуба"
PERSONALQUEST_Piety_in_All_Things_Objective_PROGRESS_TOOLTIP,"Золота пожертвували Храму Великого Дуба:"
PERSONALQUEST_Piety_in_All_Things_Objective_PROGRESS_TOOLTIP_EMPTY,"Немає підношень."
PERSONALQUEST_Pounds_of_Flesh,"Фунт плоті"
PERSONALQUEST_Pounds_of_Flesh_COMPLETED,"Ти змусив їх поплатитися. Вони забрали твій будинок, твоїх батьків, твоє село, твоє життя. Ваше мовчання, можливо, врятувало вас, але саме ваші дії звільнили вас, змусивши вас усвідомити, що ви не можете приректи іншого на ту саму долю. Попрощавшись зі своїми товаришами-найманцями, ви прямуєте в хащі Похмурої Гавані: іншому воїну доведеться битися пліч-о-пліч із вашими друзями - ви маєте назавжди зупинити Вермлінгів."
