Keys,"English [en-GB]"
Quest_Story_Tinkerer_1_INTRO,"After visiting the Shadowfield Manor private library, the Tinkerer identified a location where Demons were first seen on the continent. A smallholding to the east was attacked by ‘creatures of the night which had come down from the hills’ centuries ago, so you head east to investigate. After some searching, you find the remains of an old well and some foundations of a farm building, and in the distance, the low hills that lead into the eastern mountain range. Heading further east, you spot an entrance to a cave high above, and you start the climb. Reaching the entrance, you don’t see anything that appears to indicate demons: just more wild animal bones. Nonetheless, you venture inside."
Quest_Story_Tinkerer_1_LIST,"Research the origins of Demonology"
Quest_Story_Tinkerer_1_NAME,"The Thesis"
Quest_Story_Tinkerer_1_REWARD,"Unlock the Tinkerer's Story Quests"
Quest_Story_Tinkerer_2_DESC,"Scrolls found at the last location point to a hidden temple in the north, go and investigate."
Quest_Story_Tinkerer_2_INTRO,"Asking around the School, none of the Acolytes have any knowledge of an ancient abandoned temple in the area. Then again, they are forbidden to leave the campus. You head north, following the vague instructions on the scrolls, deciphering the ancient text and following a long dry river bed described as a great watercourse. Beside the site of a now silent waterfall, you head deeper into the forest from the left bank and worry you are chasing an empty lead, when you hear voices. Bandits, and what sounds like a Cultist giving them orders..."
Quest_Story_Tinkerer_2_LIST,"Find the Temple described on the scrolls"
Quest_Story_Tinkerer_2_NAME,"Practical Studies"
Quest_Story_Tinkerer_3_DESC,"Use the knowledge you have gained from the shrine to summon from the Demon realm."
Quest_Story_Tinkerer_3_INTRO,"It takes a number of days to set up the lab the way you want it, and to prepare magical defences against the demons themselves. Late in the day, you begin the ritual, deciding at first to try and summon a single Sun Demon. As you intone the words on the page, a portal opens and a Sun Demon flies through. You go to close the portal, but something goes wrong as it shuts down. A number of darker portals open in different places around the room..."
Quest_Story_Tinkerer_3_LIST,"Put your research into action"
Quest_Story_Tinkerer_3_NAME,"Demonic Dissertation"
Quest_Story_UndeadCommander_DESC,"Could Swagger be behind the assassination attempts?"
Quest_Story_UndeadCommander_INTRO,"The villagers of Summerwell know Cursekeep well and they know well to keep as far away from it as possible. There have been rumours for centuries about explorers going missing, strange weather patterns in the area, and the sounds of explosions or mysterious lights up on the peak. In short, it has the name ‘Cursekeep’ for a good reason. With some trepidation you leave for the keep, but you know this is something that has to be resolved or the Soothsinger will be in permanent danger. After following an old paved road winding its way through the mountains, you come to the keep, a jagged tooth jutting up from the rock face. The drawbridge is up and there is no way you can see to bring it down. It’s at this point you try calling out some ‘passwords’.. ‘Swagger’, ‘Mudchute’, ‘Temple’, ‘Gods’, nothing obvious works. You exhale a collective sigh and as you turn to head back to Summerwell the Elementalist suggests the strange symbols you found near the portal. He draws them in the air and the Soothsinger plays them on her lute. Suddenly you hear grinding of stone behind you and the drawbridge falls open. It seems the quest is not yet over..."
Quest_Story_UndeadCommander_LIST,"Investigate who wants to kill the Soothsinger"
Quest_Story_UndeadCommander_NAME,"The Eternal Champion"
Quest_Story_WingedHorror_DESC,"The Red Talons managed to summon the Winged Horror into this realm after all. Stop it from laying waste to The School of The Great Oak. "
Quest_Story_WingedHorror_INTRO,"Heeding the Enchantress’ urgency, you head to the School of The Great Oak as soon as you can. Once you make it through the thick forest surrounding the arcane structure, you’re happy to find it still standing. Its ancient warding seems to be holding, for now. Many of the School’s scholars, students and books have already been moved outside, and are preparing to evacuate the School’s centuries of records from whatever the cultists have brought upon it. As you look around for a way to reach the Winged Horror, one of the School’s Elders approaches you. “The demons and Inox have taken over the school,” he laments. “They are defending the Horror as it tries to destroy the Great Oak, the centre of our faith.” Thanking the Elder, you make your way inside the School. Opening the door, you immediately lock eyes with a congregation of demons, black imps, and Inox. The Inox look straight at the Sawbones, and one steps forward. “Your time ruling this sacred homeland is over, human!” it shouts, before charging. All of its comrades follow suit.  "
Quest_Story_WingedHorror_LIST,"Kill the Red Talons’ Horror"
Quest_Story_WingedHorror_NAME,"School's Out"
Quest_Travel_Amberhill_DESC,"Learn why traders have stopped returning from routine trips to Amberhill."
Quest_Travel_Amberhill_INTRO,"More and more traders have gone missing on routine jobs to Amberhill, and with an increasing amount of families asking for your help, you finally decide to investigate. The journey through the woodland to Amberhill is uncomfortably peaceful — could this really be the journey that so many have not returned from? You arrive at Amberhill’s gates, and a voice quickly stops you in your tracks. ‘Halt, travelers! By order of the Keyport Militia, Amberhill’s gates are closed to outsiders.’ You can see blood on the cobblestones beyond the gate. Stressing your need to enter, you advance toward the gates, and the City Guard close in around you..."
Quest_Travel_Amberhill_LIST,"Investigate the lack of trade from Amberhill"
Quest_Travel_Amberhill_NAME,"You Shall Not Pass"
Quest_Travel_BlackrockAsylum_DESC,"After a particularly violent Earthquake, the cellar under the Blackrock Asylum collapsed into a network of tunnels. You have been asked to prevent any dangerous escapees from returning to society."
Quest_Travel_BlackrockAsylum_INTRO,"After resolving the tremors in the area around Fordingbridge, you hear more stories of similar occurrences further South East. The first missive comes from the Blackrock Asylum, a building that houses the most dangerous criminals in the area. An earthquake opened a small fissure under part of the building, allowing a number of dangerous criminals to escape directly into a cave network under the cellar itself. You arrive at the asylum, and are greeted by a very stern looking nun, who explains that the goal of the asylum is to help the troubled among us back into society. In this case however, the lower floors had their more extreme patients, and she explains that it is very unlikely you will be able to bring them back safely: the armoury for the guards was also on the lower floor, and has been ransacked."
Quest_Travel_BlackrockAsylum_LIST,"An earthquake near the Asylum has allowed a number of internees to escape"
Quest_Travel_BlackrockAsylum_NAME,"Prison Break"
Quest_Travel_Bloodford_DESC,"Bloodford is plagued by walking corpses, clear a nearby crypt of the blight"
Quest_Travel_Bloodford_INTRO,"As you get closer to the village of Bloodford, you pass through steadily more boggy terrain. The ground sucks at your every step and away from the path, pools release foul smelling bubbles, their stink turning your stomach. The rot is at its worst from a ruined structure to the south of the path. You grimly head towards it, not expecting this encounter to be pleasant."
Quest_Travel_Bloodford_LIST,"Clear out the Undead crypt"
Quest_Travel_Bloodford_NAME,"The Hollow Men"
Quest_Travel_BoneshatterPass_DESC,"This small community of monks in the mountains have not been seen for months. It is likely a hidden Savvas temple is to blame."
Quest_Travel_BoneshatterPass_INTRO,"Apart from Rockfall, Boneshatter Pass has the only other settlement in the area, a group of peaceful monks living atop a snowy mountain. They shun all contact, but periodically come down the mountain to trade their fine footwear for food and other basic resources. The villagers from Silverwick have not seen them for months, and as there is a Savvas Temple in the area you decide to head up the small trail to their outpost to investigate. The path is rocky, and certainly has been affected by a number of rockfalls in recent times. You repair the path as you go, pushing large rocks to the side to allow passage. After an arduous climb, you see the first of the monks' huts in the distance, when you hear an ear splitting crack. The ground opens up beneath your feet, and you fall into the blackness below..."
