Keys,"English [en-GB]"
EVENT_CITY_CAMPAIGN_46_INTRO,"Anticipating an enjoyable night of drinks at the Sleeping Lion, you enter the tavern to see a familiar Savvas sitting at your usual table. The Cragheart stands and extends both its arms.

“Ah, friends! So good to see you,” it says. “Sit! Have a drink with me!”"
EVENT_CITY_CAMPAIGN_46_OPTION_A,"Have a drink with the Cragheart. "
EVENT_CITY_CAMPAIGN_46_OPTION_B,"Encourage the Cragheart to move on with its life."
EVENT_CITY_CAMPAIGN_46_RESULT_A,"One drink turns into five, and five turns into even more. It is a great night of revelry at the Sleeping Lion. You see sadness in the Cragheart’s eyes when you finally stand up to leave. It tells you it’s been hard to find people to relate to since leaving the party and it thanks you for your continued friendship."
EVENT_CITY_CAMPAIGN_46_RESULT_B,"Not fitting in with its own kind or with a city of mostly humans, the Cragheart thought it could depend on a misfit group of mercenaries for friendship. It understands that its adventuring life is now in the past, though, and that it should go find a new place to belong. It sadly admits that it has no idea where that would be, but the Cragheart gets up and leaves the tavern nonetheless."
EVENT_CITY_CAMPAIGN_47_INTRO,"Walking near Gloomhaven Square, you see a peculiar scene. A group of guards is dragging along a Vermling in tattered robes toward the Ghost Fortress. Getting a little closer, you
recognize the Mindthief.

“Hssss,” she spits. “Why do you do this? I came to you! I tell you that this town is being poisoned, and you respond by imprisoning me?”

“We’ll see what the Captain of the Guard has to say about this,” one of her captors says. “Keep moving!”"
EVENT_CITY_CAMPAIGN_47_OPTION_A,"Intervene with the guards and find out what is going on."
EVENT_CITY_CAMPAIGN_47_OPTION_B,"Let the guards continue their business and just continue with yours."
EVENT_CITY_CAMPAIGN_47_RESULT_A,"The guards look incredibly perturbed when you step in front of them and ask that they leave the Mindthief to you. After some effort, they begrudgingly hand her over. The Mindthief thanks you, explaining that her colony in the sewers is being poisoned, and the poison is quickly migrating to the city’s water supply. She says she’s tracked the source to a small cove along the Hook Coast."
EVENT_CITY_CAMPAIGN_47_RESULT_B,"The Mindthief flicks her tail and throws insults around, but it doesn’t seem to have any positive effect. She is led away and out of view. You get about your business, hoping that bit about the town being poisoned wasn’t too serious."
EVENT_CITY_CAMPAIGN_48_INTRO,"You are haggling over the price of road rations with an irritating Valrath merchant when a messenger boy approaches you holding a note.

“Sir, I have a pressing letter from an important Valrath Sunkeeper,” the messenger says. “I was told to deliver it to you.”

You reach for it, but the messenger moves back a little. “Sir, this note has traveled a long distance to get to you. If you could, please pay a small fee to take possession of it.”"
EVENT_CITY_CAMPAIGN_48_OPTION_A,"Begrudgingly pay for the note."
EVENT_CITY_CAMPAIGN_48_OPTION_B,"Refuse to pay for the note."
EVENT_CITY_CAMPAIGN_48_RESULT_A_A,"You throw the kid a few coins and grab the note. Enclosed with the note is a small medallion engraved with the image of the sun. Apparently the Sunkeeper thinks the object may help you at some point in the future. The note doesn’t say exactly how and the thing has no apparent use. You stow it away in your pack."
EVENT_CITY_CAMPAIGN_48_RESULT_A_B,"You reach into your pocket to pay the kid, but come up empty-handed. He slinks off in indignation."
EVENT_CITY_CAMPAIGN_48_RESULT_B,"You laugh in indignation and push the messenger away. He opens his mouth to object, then thinks better of it and runs off. You turn back to bartering, now leveraging the proof of your extreme thriftiness against the merchant."
EVENT_CITY_CAMPAIGN_49_INTRO,"“Your Quartermaster friend sent me.” You look quizzically at the Valrath standing at your door.

“I’m from the Capital, and I deal in arms and armor,” he says. “I’m looking to set up a contract with the Gloomhaven military, and our friend says that you may have some contacts with them. He suggested I meet up with you once I got here.”

The Valrath shifts his feet nervously. “So, can you help me?”"
EVENT_CITY_CAMPAIGN_49_OPTION_A,"Agree to help him make contact with the military."
EVENT_CITY_CAMPAIGN_49_OPTION_B,"Demand a finder’s fee for setting him up with buyers."
EVENT_CITY_CAMPAIGN_49_RESULT_A,"You take the Valrath over to the Ghost Fortress, where you make introductions to the Captain of the Guard. The Captain seems skeptical at first, but admits that they could use an additional supply of weapons. Terms are made, and a contract is signed."
EVENT_CITY_CAMPAIGN_49_RESULT_B_A,"The Valrath looks at you with trepidation, but after some persuasion, you get him to agree."
EVENT_CITY_CAMPAIGN_49_RESULT_B_B,"The Valrath recoils, insulted by the notion. He storms off, grumbling about the lost value of friendship."
EVENT_CITY_CAMPAIGN_4_INTRO,"Having recently returned from your latest adventure, you are approached by a ratty-looking boy in tears.

“Please, sirs, could you please help me with my cat? He went over there, and I’m afraid.” The boy points a dirty finger at a decrepit, abandoned building. “I don’t know what else to do.”"
EVENT_CITY_CAMPAIGN_4_OPTION_A,"Find a cat? You have more important things to do. "
EVENT_CITY_CAMPAIGN_4_OPTION_B,"Reassure the boy and go find the cat. "
EVENT_CITY_CAMPAIGN_4_RESULT_A,"You shake your head and direct the boy to go find his mother. With any luck she will knock some sense into him so that he stops troubling strangers with such trivial matters."
EVENT_CITY_CAMPAIGN_4_RESULT_B,"You approach the foreboding house full of heroic bravado. There’s certainly nothing otherworldly about the structure, but its fallen beams and piles of rubble do make it difficult to look around. By the time you find the cat hiding under a burned-out bed frame, you are utterly exhausted. At least the boy is ecstatic his cat has been found."
EVENT_CITY_CAMPAIGN_50_INTRO,"“A monstrous creature approaches the walls!” A guard with a truly terrified look runs toward you, waving his arms with manic energy. “Please! You must help!” Before you can even agree, he grabs you by the wrist and pulls you toward the East Gate.

You hear the beast before you see it, bellowing with rage and pounding at the gates. Each time it hits, the entire city shakes. You climb the ramparts and look down at the massive creature with six legs as thick as trees, two spiraling horns, and a spiked tail.

“This is truly a demon from the abyss,” the guard laments. It must be from another plane, so he’s not too far off."
EVENT_CITY_CAMPAIGN_50_OPTION_A,"Attack the beast from the wall, shooting arrows at it until it stops moving."
EVENT_CITY_CAMPAIGN_50_OPTION_B,"Work on reinforcing the walls. Hold it off for as long as possible."
EVENT_CITY_CAMPAIGN_50_RESULT_A,"You grab a bow and start sending arrows down into the thing’s thick hide. Each individual arrow doesn’t do much, but over time the creature slows. By the time it manages to break through the gate, it has been considerably hobbled as black blood pours from its countless wounds. It charges forward, laying waste to a small shop, but as more arrows continue to rain down upon it, it soon stops and falls over lifeless."
EVENT_CITY_CAMPAIGN_50_RESULT_B,"You set to work reinforcing the gate with anything you can find—planks of wood, carts full of stones, your own bodies. Due to your tremendous effort, the guards on the walls manage to bring down the beast before it breaks through. The various merchants of the Boiler’s District thank you for your valiant service."
EVENT_CITY_CAMPAIGN_51_INTRO,"You are wandering through the city streets late at night when you hear a terrifying scream high above you. You look up just in time to see a body falling toward you and jump out of the way.

It lands with a wet thud on the ground. You were not the only ones to hear the scream, and quickly a small crowd forms around the corpse, including a couple of city guards.

The body is clad in black leather armor, and a long, thin blade conspicuously protrudes from its back. You remark that the sword somehow looks familiar.

“What?” asks a guard. “This is the third murder like this in a week. Tell me everything you know!”"
EVENT_CITY_CAMPAIGN_51_OPTION_A,"Tell the guard that the sword belongs to the Nightshroud, your former party member."
EVENT_CITY_CAMPAIGN_51_OPTION_B,"Lie and claim you know nothing."
EVENT_CITY_CAMPAIGN_51_RESULT_A,"You explain that you recognize the sword from the time you spent traveling with the Nightshroud. As a capable assassin, he is likely to be the one behind the murders. You explain, however, that since he left the group, you have no knowledge of his whereabouts or dealings. The guard thanks you for the information."
EVENT_CITY_CAMPAIGN_51_RESULT_B_A,"You shake your head at the guard, saying you must have been mistaken. You thought the sword looked similar to one carried by a friend, but, looking closer, there are distinct differences. The guard shrugs and goes back to examining the scene."
EVENT_CITY_CAMPAIGN_51_RESULT_B_B,"You laugh and make up some poor explanation about seeing a similar sword on a bandit in a crypt. The guard eyes you suspiciously."
EVENT_CITY_CAMPAIGN_52_INTRO,"You have been hearing rumors in the bars: a pox is spreading through Gloomhaven, affecting lower class citizens—street urchins and backalley thugs.

And then one night you see it: a Harrower dressed in a ragged green cloak holding a man down in an alley as its swarm spreads out and consumes him. The man’s screams are muffled as the insects skitter down his throat.

Killing monsters and demons is one thing, but the Plagueherald shouldn’t be preying on people in the city. You approach it, intent on stopping its attack."
