Keys,"English [en-GB]"
Quest_Campaign_014_INTRO_GH_5,"“I need an orb from the Frozen Hollow in the Copperneck Mountains.” The woman’s voice comes from directly in front of you, as if she hadn’t moved at all. “Bring it back to me and I may help you.”

A map drops at your feet. “My name is Hail by the way. Do not come back without the orb.”"
Quest_Campaign_014_LIST,"Find the Aesther"
Quest_Campaign_014_NAME,"Frozen Hollow"
Quest_Campaign_014_Outro_GH_1,"You enter the abandoned tavern and call out to Hail. With no response, you wander around, observing the chaotic mess around you. "
Quest_Campaign_014_Outro_GH_2,"You wonder how she gets any work done in this environment. As you approach the counter, Hail appears before you, holding the orb."
Quest_Campaign_014_Outro_GH_3,"“Very interesting.” She doesn’t seem to notice you at all. “A rift in our plane, somehow contained within a spherical barrier. Good thing you didn’t break this on your way back."""
Quest_Campaign_014_Outro_GH_4,"""You easily could have been sucked into a realm of pure frost and been frozen solid before you had time to breathe. Or something worse could have happened."""
Quest_Campaign_014_Outro_GH_5,"“It’s just so confounding. Who would have the power to do this?” Hail takes a step to the left and disappears again."
Quest_Campaign_014_Outro_GH_6,"You wait for what feels like hours, refusing to sit on the few stools that haven’t yet fallen apart. You call out occasionally, but receive no response."
Quest_Campaign_014_Outro_GH_7,"“Oh, you’re still here.” You turn around to see Hail in the middle of the room. “Good, I’d like to experiment on you if it’s all right.” She reaches out to you and you stumble backward, falling over a table that splinters into hundreds of pieces. “Oh, don’t be a baby about it. I’m pretty sure it will end well."""
Quest_Campaign_014_Outro_GH_8,"Hail explains that she wants to try to bring forth raw power from another plane and contain it in a small orb that could give enhanced powers to anyone possessing it. The containment process, however, requires a lot of gold metal."
Quest_Campaign_014_Outro_GH_9,"""Now that you have helped me in my endeavors, I suppose I should return the favor,” Hail sighs. “So what was it exactly that you wanted?"""
Quest_Campaign_014_SCENARIO_MODIFIER_1,"All mercenaries start with 3 extra -1 attack modifiers"
Quest_Campaign_015_DESC,"See what secrets lie within the ancient temple "
Quest_Campaign_015_INTRO,"You enter through the large stone doors, hoping to find something within that increases your own power. As you walk along the entryway, you see a number of runic inscriptions carved into the walls. They are hard to make out, but you believe they profess an ideology of “Strength begets strength.” In order to increase one’s own strength, one must first demonstrate strength.

You open the next set of doors and come face-to-face with that ideology in practice. A powerful Savvas materializes in front of you and wordlessly begins to channel a destructive force in your direction. You will need to prove yourself to get at whatever is in this temple."
Quest_Campaign_015_INTRO_GH_1,"Nestled in a high valley deep in the Copperneck Mountains, this shrine is not easily found or accessible, but luckily, you know the way."
Quest_Campaign_015_INTRO_TRAVEL_1,"The shrine lies on the edge of a giant frozen lake surrounded by ancient, towering trees. Adorning the structure’s stone face are innumerable symbols of power and strength, but you cannot determine whether the shrine was dedicated to some specific entity or simply to the general concept of strength."
Quest_Campaign_015_LIST,"Explore the shrine"
Quest_Campaign_015_NAME,"Shrine of Strength"
Quest_Campaign_016_DESC,"Determine the truth of the Dragon rumours"
Quest_Campaign_016_INTRO,"Your goal is the Icecrag, the tallest mountain in the Coppernecks. To get there, though, you'll need to head through the nothern pass, a narrow corridor that is known for frequent avalanches and other dangers.

You tread carefully, watching high above you for any signs of an ambush. This wariness is what saves you from being crushed by a hail of boulders rumbling down the cliff side. You dive for cover as the rocks hit, then look up to see a group of Inox emerging from a concealed cave to one side of the pass.

They intended to kill you with the rocks, but your survival has only motivated them to pursue a more conventional option. "
Quest_Campaign_016_INTRO_GH_1,"There is a certain shaking of heads that happens along with the mention of dragons, as if the person saying it can't even believe the words coming out of their mouth. "
Quest_Campaign_016_INTRO_GH_2,"Dragons don't exist, they say, but some giant, winged beast has been sighted to the north, so you set off to see if maybe they do. "
Quest_Campaign_016_LIST,"Find the Dragon"
Quest_Campaign_016_NAME,"Mountain Pass"
Quest_Campaign_017_DESC,"The Temple of the Seer tells of great wealth to be found..."
Quest_Campaign_017_INTRO,"The land mass doesn't get much bigger as you get closer—just a simple piece of earth jutting out of the water, covered in trees and large rocks. On the opposite side of the island, you see the remains of a derelict ship. You drop anchor and paddle to dry land.

As your feet hit the sand, an arrow whizzes by your ear and another grazes your leg. Readying your weapons, you see numerous Vermlings scurrying about in the underbush, preparing to attack your position. 

And then you hear the roar of a bear. "
Quest_Campaign_017_INTRO_GH_1,"There are many undiscovered islands in the Misty Sea. Most are not worth finding, but still, you are confident that you will find vast riches on this particular one."
Quest_Campaign_017_INTRO_TRAVEL_1,"The sea voyage is largely uneventful. You follow the signs until you spy a small mass of land on the horizon. "
Quest_Campaign_017_LIST,"Pursue the voice's great wealth"
Quest_Campaign_017_NAME,"Lost Island "
Quest_Campaign_018_DESC,"Find the dark force poisoning the city "
Quest_Campaign_018_INTRO,"It takes a bit of climbing, but you eventually make your way down to the grate, which has been twisted and broken over the many years. You light a torch and step inside, following a narrow path up a slight incline, avoiding the stream of brown liquid running in the opposite direction. After a few minutes, the path opens up into a series of branching passageways.

You start to look around, deciding on which way to go, when hissing sounds echo through the stonework toward you. You hold fast to your weapons, straining to see multiple slithering shapes approach."
Quest_Campaign_018_INTRO_GH_1,"From the center of the Silent Bridge, a city guard points you to a grating underneath the west side. ""That's the best way into that hellhole. Good luck."""
Quest_Campaign_018_LIST,"Investigate the city sewers"
Quest_Campaign_018_NAME,"Abandoned Sewers"
Quest_Campaign_019_DESC,"Seal off the Plane of Elemental Power"
Quest_Campaign_019_INTRO,"After a day’s journey, you find an ancient, overgrown mausoleum resting along the Serpent’s Kiss River. 

“Stonebreaker really was a nice fellow. Getting crushed by massive boulders is just one of the hazards of being an elementalist, though.” After clearing away the overgrown vines, you head down into the crypt.

“Oh great!” Hail says. “These blasted cultists are everywhere nowadays. Probably looking for the censer, too. Or they simply don’t want you to have it.”

You look at Hail with confusion, and she points to the shadows, where dark figures in black robes emerge."
Quest_Campaign_019_INTRO_GH_1,"“You want to do what now?” Hail stares at you blankly. “You’ve found a rift into the Plane of Elemental Power and you want to close it?” She sighs."
Quest_Campaign_019_INTRO_GH_2,"“Well, I did agree to help you.” Hail begins tossing the orb you retrieved up and down in thought. “Okay, based on your description, it’s going to take a little extra work to close a rift of that magnitude."" "
Quest_Campaign_019_INTRO_GH_3,"""I could do it myself, but it would take a while, and it may get troublesome if we were to be attacked by the other side in the middle of the incantation."" "
Quest_Campaign_019_INTRO_GH_4,"""It would be much easier to do if I had an elemental censer, which, really, is entirely too convenient, because I’ve been wanting to get my hands on one for my studies anyway."""
Quest_Campaign_019_INTRO_GH_5,"“I knew a powerful elementalist who owned one many years ago. He’s dead now, but I’ll take you to his crypt personally. I’d advise against handling the censer on your own.”"
Quest_Campaign_019_LIST,"Close the rift"
Quest_Campaign_019_NAME,"Forgotten Crypt "
Quest_Campaign_019_SCENARIO_MODIFIER_1,"All mercenaries start with 3 Curses"
Quest_Campaign_020_DESC,"You've found her, now end this "
Quest_Campaign_020_INTRO,"After various twists and turns, you find yourself staring at an ancient mausoleum, hidden in the growth of the forest. A massive tree trunk mostly blocks the entryway. This building must have been built ages ago and was long forgotten by time.

You squeeze past the tree trunk into the dark halls of the tomb. You light a torch and wait silently, listening for sounds of inhabitants. It is faint, but to your left you hear a shuffling sound. You move closer and open a set of stone doors. Ahead of you, the torchlight catches shadows of the living dead. It looks like Jekserah is hard at work rebuilding her army."
